New,AddressID,StreetName,StreetNo,AltStreetName,AltStreetNo,SubdivisionName,SubAcres,ExpansionArea,Zone,Plat_Slide,Cabinet,Slide,PlatAcres,PlatZone-1,PlatZoneAcres-1,PlatZone-2,PlatZoneAcres-2,BuildableLots,NonBuildableLots,PermitNo,Unit,Section,Block,Lot,D_Roads,D_SewerTransmission,D_SewerCapacity,D_Parks,D_Stormwater,D_OpenSpace,D_SewerCredits,D_OtherCredits,D_LedgerEntryType,D_Deferral,D_AmtPaid,D_DatePaid,D_Payment_Type,D_CheckNo,D_Paid_By_Type,D_PaidBy,D_AccountName,D_AccountContact,D_AccountAddress,D_AccountPhone,D_AccountEmail,P_Roads,P_SewerTransmission,P_Parks,P_Stormwater,P_SewerCredits,P_OtherCredits,P_LedgerEntryType,P_Deferral,P_AmtPaid,P_DatePaid,P_Payment_Type,P_CheckNo,P_Paid_By_Type,P_PaidBy,P_AccountName,P_AccountContact,P_AccountAddress,P_AccountPhone,P_AccountEmail,AgreementResolution,CODate_Conditional,CODate_Final,Notes,AccountLedgerAccountFrom-1,AccountLedgerAccountTo-1,AccountLedgerAgreement-1,AccountLedgerAgreementType-1,CreditType-1,EntryDate-1,AccountLedgerAccountFrom-2,AccountLedgerAccountTo-2,AccountLedgerAgreement-2,AccountLedgerAgreementType-2,CreditType-2,EntryDate-2,AccountLedgerAccountFrom-3,AccountLedgerAccountTo-3,AccountLedgerAgreement-3,AccountLedgerAgreementType-3,CreditType-3,EntryDate-3
,4825,Evangeline Lane,4230,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/8/2012,CHECK,22033,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4826,Evangeline Lane,4232,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/8/2012,CHECK,22033,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4827,Evangeline Lane,4234,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/8/2012,CHECK,22033,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4828,Evangeline Lane,4236,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/8/2012,CHECK,22033,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4829,Evangeline Lane,4238,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/8/2012,CHECK,22033,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4830,Evangeline Lane,4240,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/8/2012,CHECK,22033,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4831,Evangeline Lane,4242,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/8/2012,CHECK,22033,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4832,Evangeline Lane,4244,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/8/2012,CHECK,22033,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4833,Evangeline Lane,4246,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/8/2012,CHECK,22033,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4834,Evangeline Lane,4248,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/8/2012,CHECK,22033,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4835,Evangeline Lane,4250,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/8/2012,CHECK,22033,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4836,Evangeline Lane,4261,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,24385,DEVELOPER,Ball homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4837,Evangeline Lane,4263,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,24385,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4838,Evangeline Lane,4265,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,147355,DEVELOPER,Ball homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4839,Evangeline Lane,4267,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,147354,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4840,Evangeline Lane,4269,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,24385,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4841,Evangeline Lane,4271,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,24385,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4842,Evangeline Lane,4273,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,24385,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4843,Evangeline Lane,4275,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,24385,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4844,Evangeline Lane,4285,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/15/2012,CHECK,24583,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4845,Evangeline Lane,4287,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/15/2012,CHECK,24583,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4846,Evangeline Lane,4289,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/15/2012,CHECK,24583,DEVELOPER,Ball homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4847,Evangeline Lane,4291,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/15/2012,CHECK,24583,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4848,Evangeline Lane,4293,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/15/2012,CHECK,24583,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4849,Evangeline Lane,4295,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/15/2012,CHECK,24583,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4850,Evangeline Lane,4297,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/15/2012,CHECK,24583,DEVELOPER,Ball homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4851,Evangeline Lane,4299,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/15/2012,CHECK,24583,DEVELOPER,Ball homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4852,Evangeline Lane,4301,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/15/2012,CHECK,24583,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4853,Evangeline Lane,4303,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/15/2012,CHECK,24583,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4854,Evangeline Lane,4305,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/15/2012,CHECK,24583,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4855,Evangeline Lane,4307,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/15/2012,CHECK,24583,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4856,Evangeline Lane,4309,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/15/2012,CHECK,24583,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4857,Evangeline Lane,4288,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4858,Evangeline Lane,4290,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Home,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4859,Evangeline Lane,4292,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4860,Evangeline Lane,4294,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4861,Evangeline Lane,4296,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4862,Evangeline Lane,4298,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4863,Evangeline Lane,4300,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4864,Evangeline Lane,4302,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,3896.01,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4865,Evangeline Lane,4304,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4866,Evangeline Lane,4306,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4867,Evangeline Lane,4308,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4868,Evangeline Lane,4320,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4869,Evangeline Lane,4322,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4870,Evangeline Lane,4324,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4871,Evangeline Lane,4326,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4872,Evangeline Lane,4328,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4873,Evangeline Lane,4330,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4874,Evangeline Lane,4332,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/30/2012,CHECK,25053,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4875,Evangeline Lane,4348,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,9/13/2012,CHECK,22962,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4876,Evangeline Lane,4350,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,9/13/2012,CHECK,22962,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4877,Evangeline Lane,4352,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,9/13/2012,CHECK,22962,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4878,Evangeline Lane,4354,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,9/13/2012,CHECK,22962,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4879,Evangeline Lane,4356,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,9/13/2012,CHECK,22962,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4880,Evangeline Lane,4360,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,9/13/2012,CHECK,22962,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4881,Evangeline Lane,4379,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,147347,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4882,Evangeline Lane,4381,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,24385,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4883,Evangeline Lane,4383,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,147345,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4884,Evangeline Lane,4385,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,147344,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4885,Evangeline Lane,4387,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,24385,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4886,Evangeline Lane,4389,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,147342,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4887,Evangeline Lane,4391,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,147341,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4888,Evangeline Lane,4393,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,11/5/2012,CHECK,147348,DEVELOPER,Ball Homes,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4889,Evangeline Lane,4370,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/27/2012,CHECK,22481,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4890,Evangeline Lane,4372,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/27/2012,CHECK,22481,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4891,Evangeline Lane,4374,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/27/2012,CHECK,22481,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4892,Evangeline Lane,4376,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/27/2012,CHECK,22481,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4893,Evangeline Lane,4378,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/27/2012,CHECK,22481,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4894,Evangeline Lane,4380,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/27/2012,CHECK,22481,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4895,Evangeline Lane,4382,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/27/2012,CHECK,22481,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4896,Evangeline Lane,4384,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/27/2012,CHECK,22481,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4897,Evangeline Lane,4386,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/22/2012,CHECK,22481,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4898,Evangeline Lane,4388,,,Gess Property,,2C,EAR-1,DP,DP, ,,,,,,,,,1,,,,497.79,944.22,444.63,312.56,1483.21,213.6,0,0,,0,3896.01,8/22/2012,CHECK,22481,DEVELOPER,Ball Homes LLC,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
